"iteration_type","weight_decay","epoch","lr","train_loss","val_loss","train_acc","val_acc"
"L1_L2","0.001","1","0.005635849325882514","0.5352129439989726","0.10086836867332459","85.585","97.27"
"L1_L2","0.001","2","0.010431897177822128","0.14406356702248255","0.1237264704465866","95.97833333333334","96.71"
"L1_L2","0.001","3","0.018061243070589844","0.1432090174595515","0.126758868765831","95.94833333333334","96.59"
"L1_L2","0.001","4","0.028003867823535325","0.15899472793340683","0.20984205112457274","95.27666666666667","93.67"
"L1_L2","0.001","5","0.039582078270008196","0.1650733225107193","0.29474835777282715","95.21166666666667","90.2"
"L1_L2","0.001","6","0.052006699086933936","0.17012351600726444","0.13798887357711792","95.02166666666666","95.67"
"L1_L2","0.001","7","0.06443086329149111","0.1747209685643514","0.18120099840164183","94.78333333333333","94.65"
"L1_L2","0.001","8","0.07600773502373485","0.17919699087142946","0.13360482745170593","94.59166666666667","96.27"
"L1_L2","0.001","9","0.08594823020787264","0.18191710218191146","0.1463617849111557","94.645","95.77"
"L1_L2","0.001","10","0.09357480082949156","0.18474963171482087","0.13097342689037322","94.50333333333333","95.96"
"L1_L2","0.001","11","0.09836761687150115","0.1822240386366844","0.22816327834129332","94.49","93.06"
"L1_L2","0.001","12","0.0999999996423022","0.17871541157166163","0.36474024477005007","94.71","88.54"
"L1_L2","0.001","13","0.09968494176273295","0.18377321588198345","0.11651649651527404","94.58333333333333","96.65"
"L1_L2","0.001","14","0.09874506942773865","0.18550891339381537","0.2180906554698944","94.42333333333333","93.11"
"L1_L2","0.001","15","0.09719220207725855","0.18298340317408243","0.22917285542488097","94.44666666666667","92.57"
"L1_L2","0.001","16","0.09504586791921951","0.18483934820493061","0.1530306051015854","94.42833333333333","95.91"
"L1_L2","0.001","17","0.09233305835099098","0.1844450660745303","0.2482702308177948","94.47166666666666","92.29"
"L1_L2","0.001","18","0.0890878885269022","0.18255677733421324","0.2028402995824814","94.55666666666667","93.8"
"L1_L2","0.001","19","0.08535116834038248","0.18559882504940034","0.24362216444015503","94.39166666666667","92.67"
"L1_L2","0.001","20","0.08116988921587286","0.18277882559696834","0.22285941557884217","94.54666666666667","93.06"
"L1_L2","0.001","21","0.0765966331643987","0.17930302095015843","0.29750007734298706","94.66333333333333","90.23"
"L1_L2","0.001","22","0.07168891153427225","0.1787891572713852","0.25750585198402404","94.74","92.27"
"L1_L2","0.001","23","0.06650844177251879","0.17638113333384195","0.36720323543548583","94.705","88.12"
"L1_L2","0.001","24","0.061120371292170905","0.17768422699371975","0.19244378061294556","94.755","93.95"
"L1_L2","0.001","25","0.05559245820575031","0.17731806774536768","0.21195851588249207","94.71166666666667","93.04"
"L1_L2","0.001","26","0.04999421922768861","0.17333469811677932","0.11505034906864166","94.73833333333333","96.67"
"L1_L2","0.001","27","0.044396055461308856","0.16683396552403768","0.11811087942123413","94.95333333333333","96.39"
"L1_L2","0.001","28","0.03886836706410354","0.17038220839500426","0.12025911076068878","94.98166666666667","96.26"
"L1_L2","0.001","29","0.03348066792490705","0.1640005111893018","0.15276181087493895","95.18333333333334","95.11"
"L1_L2","0.001","30","0.0283007114864106","0.16064577763875326","0.09852065119743347","95.36666666666666","97.27"
"L1_L2","0.001","31","0.023393638706309047","0.15604335388342538","0.0804868774175644","95.37333333333333","97.72"
"L1_L2","0.001","32","0.018821158871962108","0.1480829233845075","0.202702028465271","95.72666666666667","93.85"
"L1_L2","0.001","33","0.014640773570301302","0.14188761591513951","0.09612253413200378","95.82","96.93"
"L1_L2","0.001","34","0.010905053572011027","0.13676222858031592","0.10047607452869416","96.04666666666667","97.17"
"L1_L2","0.001","35","0.007660977723585038","0.126768913880984","0.11868661003112793","96.39333333333333","96.72"
"L1_L2","0.001","36","0.004949342161073944","0.12213944133122762","0.09782282247543335","96.52833333333334","97.21"
"L1_L2","0.001","37","0.0028042472750039044","0.1116652993798256","0.055002653336524966","96.88666666666667","98.63"
"L1_L2","0.001","38","0.0012526688781803186","0.09611272166172663","0.05549586203098297","97.32333333333334","98.44"
"L1_L2","0.001","39","0.00031411896918998847","0.08143719090620677","0.0438834587097168","97.76833333333333","98.85"
"L1_L2","0.001","40","4.003576978061e-07","0.07163835147221884","0.039078448009490965","98.08333333333333","98.93"
